,imdb_title_id,title,original_title,year,country,director,actors,avg_vote,decade,name,imdb_name_id,height,ordering,category,job,characters,race,gender,sexuality
6672,tt0101414,La bella e la bestia,Beauty and the Beast,1991,USA,"Gary Trousdale, Kirk Wise",David Ogden Stiers,8.0,1990,David Ogden Stiers,nm0001773,191.0,,,,,White,Male,Gay
6673,tt0350194,Teacher's Pet,Teacher's Pet,2004,USA,Timothy Björklund,David Ogden Stiers,5.8,2000,David Ogden Stiers,nm0001773,191.0,3.0,actor,,"[""Jolly""]",White,Male,Gay
6674,tt0076489,Bentornato Dio!,"Oh, God!",1977,USA,Carl Reiner,Titos Vandis,6.6,1970,Titos Vandis,nm0888937,,,,,,,,
6675,tt0076759,Guerre stellari,Star Wars,1977,USA,George Lucas,Mark Hamill,8.6,1970,Mark Hamill,nm0000434,175.0,1.0,actor,,"[""Luke Skywalker""]",White,Male,Straight
6676,tt0076759,Guerre stellari,Star Wars,1977,USA,George Lucas,Anthony Daniels,8.6,1970,Anthony Daniels,nm0000355,175.0,,,,,White,Male,
6677,tt0076759,Guerre stellari,Star Wars,1977,USA,George Lucas,Kenny Baker,8.6,1970,Kenny Baker,nm0048652,112.0,,,,,White,Male,Straight
6678,tt0076759,Guerre stellari,Star Wars,1977,USA,George Lucas,Kenny Baker,8.6,1970,Kenny Baker,nm0048653,,,,,,,,
6679,tt0086879,Amadeus,Amadeus,1984,"USA, France, Czechoslovakia, Italy",Milos Forman,Kenny Baker,8.3,1980,Kenny Baker,nm0048652,112.0,,,,,White,Male,Straight
6680,tt0086879,Amadeus,Amadeus,1984,"USA, France, Czechoslovakia, Italy",Milos Forman,Kenny Baker,8.3,1980,Kenny Baker,nm0048653,,,,,,,,
6681,tt0076759,Guerre stellari,Star Wars,1977,USA,George Lucas,Peter Mayhew,8.6,1970,Peter Mayhew,nm0562678,,,,,,White,Male,Straight
6682,tt0076759,Guerre stellari,Star Wars,1977,USA,George Lucas,David Prowse,8.6,1970,David Prowse,nm0001190,198.0,,,,,White,Male,Straight
6683,tt0076759,Guerre stellari,Star Wars,1977,USA,George Lucas,Drewe Henley,8.6,1970,Drewe Henley,nm0377120,,,,,,,,
6684,tt0076843,Due vite una svolta,The Turning Point,1977,USA,Herbert Ross,Tom Skerritt,6.9,1970,Tom Skerritt,nm0000643,180.0,4.0,actor,,"[""Wayne""]",White,Male,Straight
6685,tt0076843,Due vite una svolta,The Turning Point,1977,USA,Herbert Ross,Mikhail Baryshnikov,6.9,1970,Mikhail Baryshnikov,nm0000864,170.0,3.0,actor,,"[""Yuri""]",White,Male,Straight
6686,tt0076843,Due vite una svolta,The Turning Point,1977,USA,Herbert Ross,Leslie Browne,6.9,1970,Leslie Browne,nm0115038,,,,,,,,
6687,tt0076843,Due vite una svolta,The Turning Point,1977,USA,Herbert Ross,Scott Douglas,6.9,1970,Scott Douglas,nm1807390,,,,,,,,
6688,tt0077289,California Suite,California Suite,1978,USA,Herbert Ross,Alan Alda,6.2,1970,Alan Alda,nm0000257,188.0,2.0,actor,,"[""Bill Warren""]",White,Male,Straight
6689,tt0078199,Lo stesso giorno il prossimo anno,"Same Time, Next Year",1978,USA,Robert Mulligan,Alan Alda,7.2,1970,Alan Alda,nm0000257,188.0,1.0,actor,,"[""George Peters""]",White,Male,Straight
6690,tt0097123,Crimini e misfatti,Crimes and Misdemeanors,1989,USA,Woody Allen,Alan Alda,7.9,1980,Alan Alda,nm0000257,188.0,,,,,White,Male,Straight
6691,tt0338751,The Aviator,The Aviator,2004,"Germany, USA",Martin Scorsese,Alan Alda,7.5,2000,Alan Alda,nm0000257,188.0,,,,,White,Male,Straight
6692,tt3682448,Il ponte delle spie,Bridge of Spies,2015,"Germany, India, USA",Steven Spielberg,Alan Alda,7.6,2010,Alan Alda,nm0000257,188.0,3.0,actor,,"[""Thomas Watters Jr.""]",White,Male,Straight
6693,tt0077289,California Suite,California Suite,1978,USA,Herbert Ross,Elaine May,6.2,1970,Elaine May,nm0561938,163.0,,,,,White,Female,Straight
6694,tt0077289,California Suite,California Suite,1978,USA,Herbert Ross,Bill Cosby,6.2,1970,Bill Cosby,nm0001070,183.0,,,,,Black,Male,Straight
6695,tt0077289,California Suite,California Suite,1978,USA,Herbert Ross,Sheila Frazier,6.2,1970,Sheila Frazier,nm0292631,,,,,,,,
6696,tt0077289,California Suite,California Suite,1978,USA,Herbert Ross,Michael Boyle,6.2,1970,Michael Boyle,nm1201685,,,,,,,,
6697,tt0077362,Tornando a casa,Coming Home,1978,USA,Hal Ashby,Penelope Milford,7.3,1970,Penelope Milford,nm0587340,,4.0,actress,,"[""Vi Munson""]",White,Female,Straight
6698,tt0077362,Tornando a casa,Coming Home,1978,USA,Hal Ashby,Robert Carradine,7.3,1970,Robert Carradine,nm0001019,182.0,,,,,White,Male,Straight
6699,tt0077362,Tornando a casa,Coming Home,1978,USA,Hal Ashby,Robert Ginty,7.3,1970,Robert Ginty,nm0320180,185.0,,,,,White,Male,Straight
6700,tt0077362,Tornando a casa,Coming Home,1978,USA,Hal Ashby,Mary Gregory,7.3,1970,Mary Gregory,nm0339889,,,,,,,,
6701,tt0077362,Tornando a casa,Coming Home,1978,USA,Hal Ashby,Beeson Carroll,7.3,1970,Beeson Carroll,nm0140739,,,,,,,,
6702,tt0090886,Crimini del cuore,Crimes of the Heart,1986,USA,Bruce Beresford,Beeson Carroll,6.4,1980,Beeson Carroll,nm0140739,,,,,,,,
6703,tt0077362,Tornando a casa,Coming Home,1978,USA,Hal Ashby,Charles Cyphers,7.3,1970,Charles Cyphers,nm0194234,178.0,,,,,White,Male,
6704,tt0077362,Tornando a casa,Coming Home,1978,USA,Hal Ashby,Olivia Cole,7.3,1970,Olivia Cole,nm0170724,,,,,,,,
6705,tt0077362,Tornando a casa,Coming Home,1978,USA,Hal Ashby,Tresa Hughes,7.3,1970,Tresa Hughes,nm0400955,,,,,,,,
6706,tt0080716,Saranno famosi,Fame,1980,USA,Alan Parker,Tresa Hughes,6.6,1980,Tresa Hughes,nm0400955,,,,,,,,
6707,tt0077362,Tornando a casa,Coming Home,1978,USA,Hal Ashby,Bruce French,7.3,1970,Bruce French,nm0294050,,,,,,,,
6708,tt0078878,Una strada chiamata domani,Bloodbrothers,1978,USA,Robert Mulligan,Bruce French,5.8,1970,Bruce French,nm0294050,,,,,,,,
6709,tt0077416,Il cacciatore,The Deer Hunter,1978,USA,Michael Cimino,John Savage,8.1,1970,John Savage,nm0001698,177.0,4.0,actor,,"[""Steven""]",White,Male,Straight
6710,tt0091886,Salvador,Salvador,1986,"UK, USA, Mexico",Oliver Stone,John Savage,7.4,1980,John Savage,nm0001698,177.0,4.0,actor,,"[""John Cassady""]",White,Male,Straight
6711,tt0092626,La bella e la bestia,Beauty and the Beast,1987,"USA, Israel",Eugene Marner,John Savage,6.1,1980,John Savage,nm0001698,177.0,1.0,actor,,"[""Beast"",""Prince""]",White,Male,Straight
6712,tt0097216,Fa' la cosa giusta,Do the Right Thing,1989,USA,Spike Lee,John Savage,7.9,1980,John Savage,nm0001698,177.0,,,,,White,Male,Straight
6713,tt0077416,Il cacciatore,The Deer Hunter,1978,USA,Michael Cimino,George Dzundza,8.1,1970,George Dzundza,nm0001169,177.0,,,,,White,Male,Straight
6714,tt0093640,Senza via di scampo,No Way Out,1987,USA,Roger Donaldson,George Dzundza,7.1,1980,George Dzundza,nm0001169,177.0,,,,,White,Male,Straight
6715,tt0077416,Il cacciatore,The Deer Hunter,1978,USA,Michael Cimino,Rutanya Alda,8.1,1970,Rutanya Alda,nm0017377,,,,,,,,
6716,tt0077588,Fury,The Fury,1978,USA,Brian De Palma,Rutanya Alda,6.4,1970,Rutanya Alda,nm0017377,,,,,,,,
6717,tt0077416,Il cacciatore,The Deer Hunter,1978,USA,Michael Cimino,Amy Wright,8.1,1970,Amy Wright,nm0942195,,,,,,,,
6718,tt0078902,All American Boys,Breaking Away,1979,USA,Peter Yates,Amy Wright,7.7,1970,Amy Wright,nm0942195,,,,,,,,
6719,tt0094606,Turista per caso,The Accidental Tourist,1988,USA,Lawrence Kasdan,Amy Wright,6.8,1980,Amy Wright,nm0942195,,4.0,actress,,"[""Rose""]",,,
6720,tt0077416,Il cacciatore,The Deer Hunter,1978,USA,Michael Cimino,Joe Grifasi,8.1,1970,Joe Grifasi,nm0341055,167.0,,,,,White,Male,Straight
6721,tt0093565,Stregata dalla luna,Moonstruck,1987,USA,Norman Jewison,Joe Grifasi,7.1,1980,Joe Grifasi,nm0341055,167.0,,,,,White,Male,Straight
6722,tt0077588,Fury,The Fury,1978,USA,Brian De Palma,Carrie Snodgress,6.4,1970,Carrie Snodgress,nm0811202,167.0,3.0,actress,,"[""Hester""]",White,Female,Straight
6723,tt0077588,Fury,The Fury,1978,USA,Brian De Palma,Amy Irving,6.4,1970,Amy Irving,nm0001388,163.0,,,,,White,Female,Straight
6724,tt0077588,Fury,The Fury,1978,USA,Brian De Palma,Fiona Lewis,6.4,1970,Fiona Lewis,nm0507187,,,,,,,,
6725,tt0077588,Fury,The Fury,1978,USA,Brian De Palma,Andrew Stevens,6.4,1970,Andrew Stevens,nm0002989,178.0,,,,,White,Male,Straight
6726,tt0077588,Fury,The Fury,1978,USA,Brian De Palma,William Finley,6.4,1970,William Finley,nm0278073,197.0,,,,,,,
6727,tt0077663,Il paradiso può attendere,Heaven Can Wait,1978,USA,"Warren Beatty, Buck Henry",Joseph Maher,6.9,1970,Joseph Maher,nm0536850,188.0,,,,,White,Male,
6728,tt0077663,Il paradiso può attendere,Heaven Can Wait,1978,USA,"Warren Beatty, Buck Henry",Hamilton Camp,6.9,1970,Hamilton Camp,nm0131985,157.0,,,,,White,Male,Straight
6729,tt0077663,Il paradiso può attendere,Heaven Can Wait,1978,USA,"Warren Beatty, Buck Henry",Stephanie Faracy,6.9,1970,Stephanie Faracy,nm0266995,165.0,,,,,,,
6730,tt0375063,Sideways - In viaggio con Jack,Sideways,2004,"USA, Hungary",Alexander Payne,Stephanie Faracy,7.5,2000,Stephanie Faracy,nm0266995,165.0,,,,,,,
6731,tt0077742,Interiors,Interiors,1978,USA,Woody Allen,Kristin Griffith,7.4,1970,Kristin Griffith,nm0341562,,3.0,actress,,"[""Flyn""]",,,
6732,tt0077742,Interiors,Interiors,1978,USA,Woody Allen,Mary Beth Hurt,7.4,1970,Mary Beth Hurt,nm0002148,163.0,4.0,actress,,"[""Joey""]",White,Female,Straight
6733,tt0106226,L'età dell'innocenza,The Age of Innocence,1993,USA,Martin Scorsese,Mary Beth Hurt,7.2,1990,Mary Beth Hurt,nm0002148,163.0,,,,,White,Female,Straight
6734,tt0077742,Interiors,Interiors,1978,USA,Woody Allen,Richard Jordan,7.4,1970,Richard Jordan,nm0430151,188.0,,,,,White,Male,Straight
6735,tt0077742,Interiors,Interiors,1978,USA,Woody Allen,Sam Waterston,7.4,1970,Sam Waterston,nm0001832,185.0,,,,,White,Male,Straight
6736,tt0087553,Urla del silenzio,The Killing Fields,1984,UK,Roland Joffé,Sam Waterston,7.8,1980,Sam Waterston,nm0001832,185.0,1.0,actor,,"[""Sydney Schanberg""]",White,Male,Straight
6737,tt0097123,Crimini e misfatti,Crimes and Misdemeanors,1989,USA,Woody Allen,Sam Waterston,7.9,1980,Sam Waterston,nm0001832,185.0,,,,,White,Male,Straight
6738,tt0077742,Interiors,Interiors,1978,USA,Woody Allen,Henderson Forsythe,7.4,1970,Henderson Forsythe,nm0287098,185.0,,,,,,,
6739,tt0086312,Silkwood,Silkwood,1983,USA,Mike Nichols,Henderson Forsythe,7.2,1980,Henderson Forsythe,nm0287098,185.0,,,,,,,
6740,tt0077749,The Irishman,The Irishman,1978,Australia,Donald Crombie,Robyn Nevin,6.4,1970,Robyn Nevin,nm0627505,,2.0,actress,,"[""Jenny Doolan""]",,,
6741,tt0077749,The Irishman,The Irishman,1978,Australia,Donald Crombie,Simon Burke,6.4,1970,Simon Burke,nm0121865,178.0,3.0,actor,,"[""Michael Doolan""]",,,
6742,tt0077749,The Irishman,The Irishman,1978,Australia,Donald Crombie,Simon Burke,6.4,1970,Simon Burke,nm0121866,,,,,,,,
6743,tt0077749,The Irishman,The Irishman,1978,Australia,Donald Crombie,Gerard Kennedy,6.4,1970,Gerard Kennedy,nm0448047,185.0,4.0,actor,,"[""Chad Ingram""]",,,
6744,tt0077749,The Irishman,The Irishman,1978,Australia,Donald Crombie,Lou Brown,6.4,1970,Lou Brown,nm0114135,182.0,,,,,,,
6745,tt0077749,The Irishman,The Irishman,1978,Australia,Donald Crombie,Lou Brown,6.4,1970,Lou Brown,nm0114139,,,,,,,,
6746,tt0077749,The Irishman,The Irishman,1978,Australia,Donald Crombie,Tony Barry,6.4,1970,Tony Barry,nm0058181,,,,,,,,
6747,tt0077749,The Irishman,The Irishman,1978,Australia,Donald Crombie,Bryan Brown,6.4,1970,Bryan Brown,nm0000986,185.0,,,,,White,Male,Straight
6748,tt0077749,The Irishman,The Irishman,1978,Australia,Donald Crombie,Vincent Ball,6.4,1970,Vincent Ball,nm0050482,,,,,,,,
6749,tt0077749,The Irishman,The Irishman,1978,Australia,Donald Crombie,Roger Ward,6.4,1970,Roger Ward,nm0911818,191.0,,,,,,,
6750,tt0077749,The Irishman,The Irishman,1978,Australia,Donald Crombie,John Clayton,6.4,1970,John Clayton,nm0165720,,,,,,,,
6751,tt0077928,Fuga di mezzanotte,Midnight Express,1978,"UK, USA",Alan Parker,Brad Davis,7.6,1970,Brad Davis,nm0001113,170.0,1.0,actor,,"[""Billy Hayes""]",White,Male,Bisexual
6752,tt0082158,Momenti di gloria,Chariots of Fire,1981,UK,Hugh Hudson,Brad Davis,7.2,1980,Brad Davis,nm0001113,170.0,,,,,White,Male,Bisexual
6753,tt0077928,Fuga di mezzanotte,Midnight Express,1978,"UK, USA",Alan Parker,Irene Miracle,7.6,1970,Irene Miracle,nm0591968,175.0,2.0,actress,,"[""Susan""]",,,
6754,tt0077928,Fuga di mezzanotte,Midnight Express,1978,"UK, USA",Alan Parker,Paolo Bonacelli,7.6,1970,Paolo Bonacelli,nm0093678,184.0,4.0,actor,,"[""Rifki""]",,,
6755,tt0077928,Fuga di mezzanotte,Midnight Express,1978,"UK, USA",Alan Parker,Paul L. Smith,7.6,1970,Paul L. Smith,nm0809544,193.0,,,,,White,Male,
6756,tt0077928,Fuga di mezzanotte,Midnight Express,1978,"UK, USA",Alan Parker,Norbert Weisser,7.6,1970,Norbert Weisser,nm0919256,173.0,,,,,,,
6757,tt0108052,Schindler's List,Schindler's List,1993,USA,Steven Spielberg,Norbert Weisser,8.9,1990,Norbert Weisser,nm0919256,173.0,,,,,,,
6758,tt0077928,Fuga di mezzanotte,Midnight Express,1978,"UK, USA",Alan Parker,Mike Kellin,7.6,1970,Mike Kellin,nm0446037,180.0,,,,,,,
6759,tt0080948,Il cantante di jazz,The Jazz Singer,1980,USA,"Richard Fleischer, Sidney J. Furie",Mike Kellin,5.9,1980,Mike Kellin,nm0446037,180.0,,,,,,,
6760,tt0077928,Fuga di mezzanotte,Midnight Express,1978,"UK, USA",Alan Parker,Franco Diogene,7.6,1970,Franco Diogene,nm0227878,,,,,,,,
6761,tt0077928,Fuga di mezzanotte,Midnight Express,1978,"UK, USA",Alan Parker,Michael Ensign,7.6,1970,Michael Ensign,nm0258117,185.0,,,,,,,
6762,tt0086567,Wargames - Giochi di guerra,WarGames,1983,USA,John Badham,Michael Ensign,7.1,1980,Michael Ensign,nm0258117,185.0,,,,,,,
6763,tt0106466,Nata ieri,Born Yesterday,1993,USA,Luis Mandoki,Michael Ensign,5.2,1990,Michael Ensign,nm0258117,185.0,,,,,,,
6764,tt0329575,Seabiscuit - Un mito senza tempo,Seabiscuit,2003,USA,Gary Ross,Michael Ensign,7.3,2000,Michael Ensign,nm0258117,185.0,,,,,,,
6765,tt0077928,Fuga di mezzanotte,Midnight Express,1978,"UK, USA",Alan Parker,Gigi Ballista,7.6,1970,Gigi Ballista,nm0050876,188.0,,,,,,,
6766,tt0077928,Fuga di mezzanotte,Midnight Express,1978,"UK, USA",Alan Parker,Kevork Malikyan,7.6,1970,Kevork Malikyan,nm0539616,169.0,,,,,,,
6767,tt0078199,Lo stesso giorno il prossimo anno,"Same Time, Next Year",1978,USA,Robert Mulligan,Ivan Bonar,7.2,1970,Ivan Bonar,nm0093780,,3.0,actor,,"[""Chalmers""]",,,
6768,tt0078199,Lo stesso giorno il prossimo anno,"Same Time, Next Year",1978,USA,Robert Mulligan,Bernie Kuby,7.2,1970,Bernie Kuby,nm0473594,,4.0,actor,,"[""Waiter""]",,,
6769,tt0078444,Una donna tutta sola,An Unmarried Woman,1978,USA,Paul Mazursky,Jill Clayburgh,7.1,1970,Jill Clayburgh,nm0001049,173.0,1.0,actress,,"[""Erica""]",White,Female,Straight
6770,tt1478338,Le amiche della sposa,Bridesmaids,2011,USA,Paul Feig,Jill Clayburgh,6.8,2010,Jill Clayburgh,nm0001049,173.0,,,,,White,Female,Straight
6771,tt0078444,Una donna tutta sola,An Unmarried Woman,1978,USA,Paul Mazursky,Cliff Gorman,7.1,1970,Cliff Gorman,nm0331054,,4.0,actor,,"[""Charlie""]",White,Male,Straight
6772,tt0078754,All That Jazz - Lo spettacolo comincia,All That Jazz,1979,USA,Bob Fosse,Cliff Gorman,7.9,1970,Cliff Gorman,nm0331054,,,,,,White,Male,Straight
6773,tt0078444,Una donna tutta sola,An Unmarried Woman,1978,USA,Paul Mazursky,Patricia Quinn,7.1,1970,Patricia Quinn,nm0703946,163.0,,,,,White,Female,Straight
6774,tt0078444,Una donna tutta sola,An Unmarried Woman,1978,USA,Paul Mazursky,Patricia Quinn,7.1,1970,Patricia Quinn,nm0703947,,,,,,,,
6775,tt0078444,Una donna tutta sola,An Unmarried Woman,1978,USA,Paul Mazursky,Kelly Bishop,7.1,1970,Kelly Bishop,nm0084105,168.0,,,,,White,Female,Straight
6776,tt0185014,Wonder Boys,Wonder Boys,2000,"USA, Germany, UK, Japan",Curtis Hanson,Kelly Bishop,7.2,2000,Kelly Bishop,nm0084105,168.0,,,,,White,Female,Straight
6777,tt0078444,Una donna tutta sola,An Unmarried Woman,1978,USA,Paul Mazursky,Linda Miller,7.1,1970,Linda Miller,nm0588817,,,,,,,,
6778,tt0078444,Una donna tutta sola,An Unmarried Woman,1978,USA,Paul Mazursky,Linda Miller,7.1,1970,Linda Miller,nm0588818,,,,,,,,
6779,tt0078444,Una donna tutta sola,An Unmarried Woman,1978,USA,Paul Mazursky,Linda Miller,7.1,1970,Linda Miller,nm1349047,159.0,,,,,,,
6780,tt0078444,Una donna tutta sola,An Unmarried Woman,1978,USA,Paul Mazursky,Novella Nelson,7.1,1970,Novella Nelson,nm0625645,,,,,,,,
6781,tt0078444,Una donna tutta sola,An Unmarried Woman,1978,USA,Paul Mazursky,Raymond J. Barry,7.1,1970,Raymond J. Barry,nm0000855,184.0,,,,,White,Male,Straight
6782,tt0096969,Nato il quattro luglio,Born on the Fourth of July,1989,USA,Oliver Stone,Raymond J. Barry,7.2,1980,Raymond J. Barry,nm0000855,184.0,3.0,actor,,"[""Mr. Kovic""]",White,Male,Straight
6783,tt0404203,Little Children,Little Children,2006,USA,Todd Field,Raymond J. Barry,7.5,2000,Raymond J. Barry,nm0000855,184.0,,,,,White,Male,Straight
6784,tt0078754,All That Jazz - Lo spettacolo comincia,All That Jazz,1979,USA,Bob Fosse,Jessica Lange,7.9,1970,Jessica Lange,nm0001448,173.0,2.0,actress,,"[""Angelique""]",White,Female,Straight
6785,tt0084805,Tootsie,Tootsie,1982,USA,Sydney Pollack,Jessica Lange,7.4,1980,Jessica Lange,nm0001448,173.0,2.0,actress,,"[""Julie""]",White,Female,Straight
6786,tt0090886,Crimini del cuore,Crimes of the Heart,1986,USA,Bruce Beresford,Jessica Lange,6.4,1980,Jessica Lange,nm0001448,173.0,2.0,actress,,"[""Meg Magrath""]",White,Female,Straight
6787,tt0078754,All That Jazz - Lo spettacolo comincia,All That Jazz,1979,USA,Bob Fosse,Ann Reinking,7.9,1970,Ann Reinking,nm0718237,171.0,3.0,actress,,"[""Kate Jagger""]",White,Female,Straight
6788,tt0078754,All That Jazz - Lo spettacolo comincia,All That Jazz,1979,USA,Bob Fosse,Leland Palmer,7.9,1970,Leland Palmer,nm0658336,,4.0,actress,,"[""Audrey Paris""]",,,
6789,tt0078754,All That Jazz - Lo spettacolo comincia,All That Jazz,1979,USA,Bob Fosse,Ben Vereen,7.9,1970,Ben Vereen,nm0893965,173.0,,,,,Black,Male,Straight
6790,tt0078754,All That Jazz - Lo spettacolo comincia,All That Jazz,1979,USA,Bob Fosse,Michael Tolan,7.9,1970,Michael Tolan,nm0865845,185.0,,,,,White,Male,Straight
6791,tt0078754,All That Jazz - Lo spettacolo comincia,All That Jazz,1979,USA,Bob Fosse,Irene Kane,7.9,1970,Irene Kane,nm0437325,,,,,,,,
6792,tt0078754,All That Jazz - Lo spettacolo comincia,All That Jazz,1979,USA,Bob Fosse,Deborah Geffner,7.9,1970,Deborah Geffner,nm0311708,173.0,,,,,,,
6793,tt0078788,Apocalypse Now,Apocalypse Now,1979,USA,Francis Ford Coppola,Martin Sheen,8.4,1970,Martin Sheen,nm0000640,170.0,1.0,actor,,"[""Captain Benjamin L. Willard""]",White,Male,Straight
6794,tt0083987,Gandhi,Gandhi,1982,"UK, India",Richard Attenborough,Martin Sheen,8.0,1980,Martin Sheen,nm0000640,170.0,,,,,White,Male,Straight
6795,tt0407887,The Departed - Il bene e il male,The Departed,2006,USA,Martin Scorsese,Martin Sheen,8.5,2000,Martin Sheen,nm0000640,170.0,,,,,White,Male,Straight
6796,tt0078788,Apocalypse Now,Apocalypse Now,1979,USA,Francis Ford Coppola,Laurence Fishburne,8.4,1970,Laurence Fishburne,nm0000401,184.0,,,,,Black,Male,Straight
6797,tt0327056,Mystic River,Mystic River,2003,"USA, Australia",Clint Eastwood,Laurence Fishburne,7.9,2000,Laurence Fishburne,nm0000401,184.0,,,,,Black,Male,Straight
6798,tt0428541,Five fingers - Gioco mortale,Five Fingers,2006,USA,Laurence Malkin,Laurence Fishburne,6.4,2000,Laurence Fishburne,nm0000401,184.0,2.0,actor,,"[""Ahmat""]",Black,Male,Straight
6799,tt0078788,Apocalypse Now,Apocalypse Now,1979,USA,Francis Ford Coppola,Albert Hall,8.4,1970,Albert Hall,nm0355278,180.0,,,,,,,
6800,tt0078788,Apocalypse Now,Apocalypse Now,1979,USA,Francis Ford Coppola,G.D. Spradlin,8.4,1970,G.D. Spradlin,nm0819525,188.0,,,,,,,
6801,tt0078788,Apocalypse Now,Apocalypse Now,1979,USA,Francis Ford Coppola,James Keane,8.4,1970,James Keane,nm0443856,,,,,,,,
6802,tt0078788,Apocalypse Now,Apocalypse Now,1979,USA,Francis Ford Coppola,James Keane,8.4,1970,James Keane,nm0443857,,,,,,,,
6803,tt0329575,Seabiscuit - Un mito senza tempo,Seabiscuit,2003,USA,Gary Ross,James Keane,7.3,2000,James Keane,nm0443856,,,,,,,,
6804,tt0329575,Seabiscuit - Un mito senza tempo,Seabiscuit,2003,USA,Gary Ross,James Keane,7.3,2000,James Keane,nm0443857,,,,,,,,
6805,tt0078788,Apocalypse Now,Apocalypse Now,1979,USA,Francis Ford Coppola,Kerry Rossall,8.4,1970,Kerry Rossall,nm0743953,,,,,,,,
6806,tt0078878,Una strada chiamata domani,Bloodbrothers,1978,USA,Robert Mulligan,Richard Gere,5.8,1970,Richard Gere,nm0000152,176.0,3.0,actor,,"[""Stony De Coco""]",White,Male,Straight
6807,tt0084434,Ufficiale e gentiluomo,An Officer and a Gentleman,1982,USA,Taylor Hackford,Richard Gere,7.0,1980,Richard Gere,nm0000152,176.0,1.0,actor,,"[""Zack Mayo""]",White,Male,Straight
6808,tt0078878,Una strada chiamata domani,Bloodbrothers,1978,USA,Robert Mulligan,Yvonne Wilder,5.8,1970,Yvonne Wilder,nm0928648,,,,,,,,
6809,tt0078878,Una strada chiamata domani,Bloodbrothers,1978,USA,Robert Mulligan,Kenneth McMillan,5.8,1970,Kenneth McMillan,nm0573299,169.0,,,,,White,Male,Straight
6810,tt0082970,Ragtime,Ragtime,1981,USA,Milos Forman,Kenneth McMillan,7.3,1980,Kenneth McMillan,nm0573299,169.0,,,,,White,Male,Straight
6811,tt0086879,Amadeus,Amadeus,1984,"USA, France, Czechoslovakia, Italy",Milos Forman,Kenneth McMillan,8.3,1980,Kenneth McMillan,nm0573299,169.0,,,,,White,Male,Straight
6812,tt0078878,Una strada chiamata domani,Bloodbrothers,1978,USA,Robert Mulligan,Marilu Henner,5.8,1970,Marilu Henner,nm0000447,170.0,,,,,White,Female,Straight
6813,tt0078878,Una strada chiamata domani,Bloodbrothers,1978,USA,Robert Mulligan,Kristine DeBell,5.8,1970,Kristine DeBell,nm0213374,168.0,,,,,,,
6814,tt0078878,Una strada chiamata domani,Bloodbrothers,1978,USA,Robert Mulligan,Kim Milford,5.8,1970,Kim Milford,nm0587335,175.0,,,,,,,
6815,tt0078902,All American Boys,Breaking Away,1979,USA,Peter Yates,Dennis Christopher,7.7,1970,Dennis Christopher,nm0160550,180.0,1.0,actor,,"[""Dave""]",White,Male,
6816,tt0082158,Momenti di gloria,Chariots of Fire,1981,UK,Hugh Hudson,Dennis Christopher,7.2,1980,Dennis Christopher,nm0160550,180.0,,,,,White,Male,
6817,tt1853728,Django Unchained,Django Unchained,2012,USA,Quentin Tarantino,Dennis Christopher,8.4,2010,Dennis Christopher,nm0160550,180.0,,,,,White,Male,
6818,tt0078902,All American Boys,Breaking Away,1979,USA,Peter Yates,Daniel Stern,7.7,1970,Daniel Stern,nm0827663,193.0,3.0,actor,,"[""Cyril""]",White,Male,Straight
6819,tt0083833,A cena con gli amici,Diner,1982,USA,Barry Levinson,Daniel Stern,7.1,1980,Daniel Stern,nm0827663,193.0,4.0,actor,,"[""Laurence 'Shrevie' Schreiber""]",White,Male,Straight
6820,tt0078902,All American Boys,Breaking Away,1979,USA,Peter Yates,Jackie Earle Haley,7.7,1970,Jackie Earle Haley,nm0355097,166.0,4.0,actor,,"[""Moocher""]",White,Male,Straight
6821,tt0404203,Little Children,Little Children,2006,USA,Todd Field,Jackie Earle Haley,7.5,2000,Jackie Earle Haley,nm0355097,166.0,4.0,actor,,"[""Ronnie J. McGorvey""]",White,Male,Straight
6822,tt0405676,Tutti gli uomini del re,All the King's Men,2006,"Germany, USA",Steven Zaillian,Jackie Earle Haley,6.2,2000,Jackie Earle Haley,nm0355097,166.0,,,,,White,Male,Straight
6823,tt0443272,Lincoln,Lincoln,2012,"USA, India",Steven Spielberg,Jackie Earle Haley,7.3,2010,Jackie Earle Haley,nm0355097,166.0,,,,,White,Male,Straight
6824,tt0078902,All American Boys,Breaking Away,1979,USA,Peter Yates,Paul Dooley,7.7,1970,Paul Dooley,nm0233209,178.0,10.0,actor,,"[""Dad""]",White,Male,Straight
6825,tt0078902,All American Boys,Breaking Away,1979,USA,Peter Yates,Robyn Douglass,7.7,1970,Robyn Douglass,nm0235228,170.0,,,,,,,
6826,tt0078902,All American Boys,Breaking Away,1979,USA,Peter Yates,Hart Bochner,7.7,1970,Hart Bochner,nm0000952,183.0,,,,,White,Male,
6827,tt0078902,All American Boys,Breaking Away,1979,USA,Peter Yates,John Ashton,7.7,1970,John Ashton,nm0039226,180.0,,,,,White,Male,Straight
6828,tt0086960,Beverly Hills Cop - Un piedipiatti a Beverly Hills,Beverly Hills Cop,1984,USA,Martin Brest,John Ashton,7.3,1980,John Ashton,nm0039226,180.0,3.0,actor,,"[""Sgt. Taggart""]",White,Male,Straight
6829,tt0078902,All American Boys,Breaking Away,1979,USA,Peter Yates,P.J. Soles,7.7,1970,P.J. Soles,nm0001753,165.0,,,,,,,
