,imdb_name_id,name,date_of_birth,height,is_actor,race,gender,sexuality
3223,nm0000237,John Travolta,1954-02-18,188.0,True,White,Male,Matter
3226,nm0000168,Samuel L. Jackson,1948-12-21,185.0,True,Black,Male,Straight
3231,nm0482851,Phil LaMarr,1967-01-24,178.0,True,Black,Male,
3233,nm0001844,Frank Whaley,1963-07-20,175.0,True,White,Male,Straight
3236,nm0824882,Burr Steers,1965-10-08,,True,,,
3238,nm0000246,Bruce Willis,1955-03-19,183.0,True,White,Male,Straight
3243,nm0000609,Ving Rhames,1959-05-12,183.0,True,Black,Male,Straight
3248,nm0129538,Paul Calderon,1959 in Puerto Rico,,True,,,
3250,nm0302345,Bronagh Gallagher,"1972 in County Londonderry, Northern Ireland, UK",160.0,True,,,
3252,nm0000275,Rosanna Arquette,1959-08-10,164.0,True,,,
3254,nm0000655,Eric Stoltz,1961-09-30,180.0,True,White,Male,Straight
3257,nm0000235,Uma Thurman,1970-04-29,181.0,True,White,Female,Straight
3260,nm0001806,John Turturro,1957-02-28,184.0,True,White,Male,Straight
3266,nm0001555,Rob Morrow,1962-09-21,178.0,True,White,Male,Straight
3268,nm0006890,Paul Scofield,1922-01-21,183.0,True,White,Male,Straight
3272,nm0001601,David Paymer,1954-08-30,170.0,True,White,Male,Straight
3275,nm0000279,Hank Azaria,1964-04-25,182.0,True,White,Male,Straight
3277,nm0933361,Elizabeth Wilson,1921-04-04,178.0,True,White,Female,
3285,nm0000227,Mira Sorvino,1967-09-28,178.0,True,White,Female,Straight
3287,nm0552326,George Martin,1926-01-03,188.0,True,White,Male,Straight
3299,nm0002116,Paul Guilfoyle,1902-07-14,,True,White,Male,Straight
3311,nm0001162,Griffin Dunne,1955-06-08,170.0,True,White,Male,Straight
3315,nm0544067,Michael Mantell,,,True,,,
3319,nm0000200,Bill Paxton,1955-05-17,183.0,True,White,Male,Straight
3324,nm0000102,Kevin Bacon,1958-07-08,178.0,True,White,Male,Straight
3331,nm0000641,Gary Sinise,1955-03-17,173.0,True,White,Male,Straight
3333,nm0000438,Ed Harris,1950-11-28,175.0,True,White,Male,Straight
3344,nm0770788,Mary Kate Schellhardt,1978-11-01,,True,,,
3346,nm0400816,Miko Hughes,1986-02-22,163.0,True,White,Male,
3348,nm0805189,Max Elliott Slade,1980-07-04,183.0,True,,,
3350,nm0028625,David Andrews,1952-11-02,173.0,True,White,Male,
3354,nm0514633,Michele Little,,,True,,,
3356,nm0254760,Chris Ellis,1956-04-14,178.0,True,White,Male,
3358,nm0000129,Tom Cruise,1962-07-03,170.0,True,White,Male,Matter
3364,nm0000421,Cuba Gooding Jr.,1968-01-02,179.0,True,,,
3367,nm0000250,Renée Zellweger,1969-04-25,160.0,True,,,
3371,nm0000593,Kelly Preston,1962-10-13,168.0,True,White,Female,Straight
3373,nm0005278,Jerry O'Connell,1974-02-17,188.0,True,White,Male,Straight
3376,nm0001542,Jay Mohr,1970-08-23,175.0,True,White,Male,Straight
3378,nm0001372,Bonnie Hunt,1961-09-22,173.0,True,White,Female,Straight
3383,nm0005093,Regina King,1971-01-15,160.0,True,Black,Female,Straight
3387,nm0005151,Jonathan Lipnicki,1990-10-22,173.0,True,White,Male,
3389,nm0521974,Todd Louiso,1970-01-27,173.0,True,,,
3392,nm0671210,Mark Pellington,1962-03-17,,True,White,Male,Straight
3394,nm0836836,Jeremy Suarez,1990-07-06,171.0,True,,,
3396,nm0001691,Geoffrey Rush,1951-07-06,182.0,True,White,Male,Straight
3404,nm0104051,Justin Braine,,,True,,,
3406,nm0865286,Sonia Todd,"1959 in Adelaide, South Australia, Australia",,True,,,
3408,nm0371824,Chris Haywood,1948-07-24,,True,,,
3410,nm0706162,Alex Rafalowicz,1985-11-19,,True,,,
3412,nm0068431,Nicholas Bell,1958-08-17,,True,,,
3414,nm0184100,John Cousins,1907-04-20,,True,,,
3416,nm0852965,Noah Taylor,1969-09-04,173.0,True,White,Male,
3419,nm0000513,William H. Macy,1950-03-13,173.0,True,White,Male,Straight
3422,nm0000114,Steve Buscemi,1957-12-13,173.0,True,White,Male,Straight
3427,nm0001780,Peter Stormare,1953-08-27,189.0,True,White,Male,Straight
3431,nm0696193,Harve Presnell,1933-09-14,195.0,True,White,Male,Straight
3433,nm0219301,Tony Denman,1979-10-22,175.0,True,,,
3435,nm0396828,Gary Houston,,,True,,,
3437,nm0716324,Steve Reevis,1962-08-14,,True,,,
3439,nm0445316,Warren Keith,,,True,,,
3441,nm0000277,Richard Attenborough,1923-08-29,170.0,True,White,Male,Straight
3446,nm0004541,David Blair,,,True,,,
3452,nm0000306,Brian Blessed,1936-10-09,177.0,True,White,Male,Straight
3454,nm0000110,Kenneth Branagh,1960-12-10,177.0,True,White,Male,Straight
3456,nm0001972,Richard Briers,1934-01-14,178.0,True,White,Male,Straight
3458,nm0000345,Billy Crystal,1948-03-14,170.0,True,White,Male,Straight
3461,nm0001132,Judi Dench,1934-12-09,155.0,True,White,Female,Straight
3466,nm0000367,Gérard Depardieu,1948-12-27,180.0,True,,,
3470,nm0227827,Reece Dinsdale,1959-08-06,178.0,True,,,
3472,nm0000191,Ewan McGregor,1971-03-31,177.0,True,White,Male,Straight
3474,nm0001971,Ewen Bremner,1972-01-23,173.0,True,White,Male,Straight
3476,nm0001538,Jonny Lee Miller,1972-11-15,177.0,True,White,Male,Straight
3478,nm0571727,Kevin McKidd,1973-08-09,181.0,True,White,Male,Straight
3480,nm0001015,Robert Carlyle,1961-04-14,170.0,True,White,Male,Straight
3483,nm0531808,Kelly Macdonald,1976-02-23,159.0,True,White,Female,Straight
3487,nm0611932,Peter Mullan,1959-11-02,173.0,True,White,Male,Straight
3491,nm0181920,James Cosmo,1948-05-24,188.0,True,,,
3494,nm0629374,Eileen Nicholas,"1946 in Glasgow, Scotland, UK",,True,,,
3496,nm0896510,Susan Vidler,"1972 in Scotland, UK",,True,,,
3498,nm0376602,Shirley Henderson,1965-11-24,154.0,True,White,Female,
3500,nm0920543,Irvine Welsh,1958-09-27,188.0,True,White,Male,Straight
3502,nm0000138,Leonardo DiCaprio,1974-11-11,183.0,True,,,
3516,nm0000701,Kate Winslet,1975-10-05,169.0,True,White,Female,Straight
3525,nm0000708,Billy Zane,1966-02-24,184.0,True,White,Male,Straight
3528,nm0000870,Kathy Bates,1948-06-28,160.0,True,White,Female,Straight
3534,nm0004920,Frances Fisher,1952-05-11,163.0,True,White,Female,Straight
3537,nm0001784,Gloria Stuart,1910-07-04,161.0,True,White,Female,Straight
3539,nm0384060,Bernard Hill,1944-12-17,175.0,True,White,Male,Straight
3543,nm0001255,Victor Garber,1949-03-16,184.0,True,White,Male,Gay
3550,nm0404993,Jonathan Hyde,1948-05-21,180.0,True,White,Male,
3552,nm0000751,Suzy Amis,1962-01-05,173.0,True,White,Female,Straight
3555,nm0008656,Lewis Abernathy,,188.0,True,,,
3557,nm0143167,Nicholas Cascone,1963-04-20,178.0,True,,,
3559,nm0000228,Kevin Spacey,1959-07-26,177.0,True,White,Male,Matter
3567,nm0000128,Russell Crowe,1964-04-07,182.0,True,White,Male,Straight
3576,nm0001602,Guy Pearce,1967-10-05,179.0,True,White,Male,
3578,nm0000342,James Cromwell,1940-01-27,201.0,True,White,Male,Straight
3585,nm0000107,Kim Basinger,1953-12-08,172.0,True,White,Female,Straight
3587,nm0000362,Danny DeVito,1944-11-17,147.0,True,White,Male,Straight
3590,nm0726492,Ron Rifkin,1939-10-31,175.0,True,White,Male,Straight
3595,nm0566783,Matt McCoy,1958-05-20,185.0,True,White,Male,Straight
3597,nm0781915,Paolo Seganti,1965-05-20,,True,,,
3599,nm0710292,Steve Rankin,,,True,,,
3601,nm0065320,Graham Beckel,1949-12-22,,True,White,Male,
3606,nm0456124,Bruno Kirby,1949-04-28,169.0,True,White,Male,Straight
3609,nm0751638,James Russo,1953-04-23,178.0,True,White,Male,
3612,nm0000162,Anne Heche,1969-05-25,165.0,True,White,Female,Bisexual
3615,nm0411964,Zeljko Ivanek,1957-08-15,170.0,True,,,
3620,nm0065418,Gerry Becker,1951-04-11,,True,,,
3622,nm0583951,Robert Miano,1942-09-25,180.0,True,,,
3624,nm0803157,Rocco Sisto,1953-02-08,,True,,,
3626,nm0340260,Zach Grenier,1954-02-12,175.0,True,White,Male,Straight
3628,nm0785352,Terry Serpico,,183.0,True,,,
3630,nm0318884,Liz Giles,,,True,,,
3632,nm0191358,Rod Culbertson,1950-04-28,,True,,,
3634,nm0289183,Paul Fox,1979-03-20,173.0,True,,,
3638,nm0726600,Terence Rigby,1937-01-02,,True,,,
3640,nm0001172,Christopher Eccleston,1964-02-16,183.0,True,White,Male,
3642,nm0752406,Amanda Ryan,1971-10-10,173.0,True,,,
3644,nm0121755,Kathy Burke,1964-06-13,160.0,True,White,Female,
3647,nm0947964,George Antoni,,,True,,,
3649,nm0289656,James Frain,1968-03-14,181.0,True,White,Male,Straight
3652,nm0286044,Jamie Foreman,1958-05-25,168.0,True,,,
3654,nm0000949,Cate Blanchett,1969-05-14,174.0,True,White,Female,Matter
3666,nm0607865,Emily Mortimer,1971-12-01,171.0,True,White,Female,Straight
3672,nm0929489,Tom Wilkinson,1948-02-05,186.0,True,White,Male,
3682,nm0640838,Steven O'Donnell,1963,185.0,True,,,
3686,nm0573406,Tim McMullan,"1963 in Lambeth, London, England, UK",,True,,,
3690,nm0001212,Joseph Fiennes,1970-05-27,183.0,True,White,Male,Straight
3692,nm0792029,Antony Sher,1949-06-14,168.0,True,,,
3694,nm0055271,Patrick Barlow,1947-03-18,,True,,,
3696,nm0167340,Martin Clunes,1961-11-28,190.0,True,White,Male,Straight
3698,nm0000120,Jim Carrey,1962-01-17,188.0,True,White,Male,Straight
3701,nm0001473,Laura Linney,1964-02-05,170.0,True,White,Female,Straight
3709,nm0001187,Noah Emmerich,1965-02-27,189.0,True,White,Male,Straight
3713,nm0001523,Natascha McElhone,1969-12-14,173.0,True,White,Female,Straight
3715,nm0216507,Brian Delate,1949-04-08,191.0,True,,,
3717,nm0470244,Peter Krause,1965-08-12,185.0,True,White,Male,Straight
3721,nm0770039,Heidi Schanz,1971-03-30,168.0,True,,,
3723,nm0852279,Don Taylor,1920-12-13,185.0,True,,,
3741,nm0000123,George Clooney,1961-05-06,180.0,True,White,Male,Straight
3756,nm0000182,Jennifer Lopez,1969-07-24,168.0,True,Hispanic,Female,Straight
3758,nm0540478,Mike Malone,,,True,,,
3762,nm0000332,Don Cheadle,1964-11-29,172.0,True,Black,Male,Straight
3767,nm0001416,Catherine Keener,1959-03-23,177.0,True,White,Female,Straight
3772,nm0001199,Dennis Farina,1944-02-29,183.0,True,White,Male,Straight
3775,nm0001872,Steve Zahn,1967-11-13,171.0,True,White,Male,Straight
3779,nm0350079,Luis Guzmán,1956-08-28,166.0,True,,,
3782,nm0000301,Thora Birch,1982-03-11,163.0,True,White,Female,Straight
3786,nm0004747,Wes Bentley,1978-09-04,180.0,True,White,Male,Straight
3788,nm0002546,Mena Suvari,1979-02-13,163.0,True,White,Female,Straight
3790,nm0001251,Peter Gallagher,1955-08-19,175.0,True,White,Male,Straight
3793,nm0005049,Allison Janney,1959-11-19,183.0,True,White,Female,Straight
3800,nm0177933,Chris Cooper,1951-07-09,178.0,True,White,Male,Straight
3814,nm0000836,Scott Bakula,1954-10-09,182.0,True,White,Male,Straight
3816,nm0730168,Sam Robards,1961-12-16,,True,White,Male,Straight
3818,nm0215916,Barry Del Sherman,1962-11-10,,True,,,
3821,nm0148043,Ara Celi,1974-05-31,165.0,True,,,
3823,nm0158626,John Cho,1972-06-16,178.0,True,Asian,Male,
3825,nm0040717,Fort Atkinson,,,True,,,
3827,nm0143547,Sue Casey,1926-04-08,,True,,,
3829,nm0000111,Matthew Broderick,1962-03-21,172.0,True,White,Male,Straight
3833,nm0000702,Reese Witherspoon,1976-03-22,157.0,True,White,Female,Straight
3835,nm0005098,Chris Klein,1979-03-14,185.0,True,White,Male,Straight
3837,nm0004795,Jessica Campbell,1982-10-30,168.0,True,,,
3839,nm0716277,Phil Reeves,1953-01-12,196.0,True,,,
3841,nm0353243,Molly Hagan,1961-08-03,165.0,True,White,Female,
3843,nm0237999,Delaney Driscoll,,,True,,,
3845,nm0131974,Colleen Camp,1953-06-07,159.0,True,White,Female,Straight
3847,nm0409050,Frankie Ingrassia,1978-08-14,166.0,True,,,
3849,nm0540164,Matt Malloy,,,True,,,
3853,nm0651660,Holmes Osborne,1947-11-07,,True,,,
3855,nm0372366,Pat Healy,1971-09-14,178.0,True,,,
3859,nm0283568,Neil Flynn,1960-11-13,196.0,True,White,Male,
3861,nm0652663,Patton Oswalt,1969-01-27,161.0,True,White,Male,Straight
3865,nm0402358,Brad Hunt,,,True,,,
3867,nm0002350,Jim Meskimen,1959-09-10,178.0,True,,,
3871,nm0000547,Alfred Molina,1953-05-24,189.0,True,White,Male,Straight
3876,nm0005251,Carrie-Anne Moss,1967-08-21,174.0,True,,,
3878,nm0317884,Antonio Gil,,,True,,,
3880,nm0174983,Gaelan Connell,1989-05-19,,True,,,
3882,nm0177267,Ron Cook,"1948 in South Shields, Tyne and Wear, England, UK",,True,,,
3885,nm0640560,Hugh O'Conor,1975-04-19,173.0,True,,,
3887,nm0939795,John Wood,1930-07-05,188.0,True,White,Male,Straight
3899,nm0000565,Lena Olin,1955-03-22,178.0,True,White,Female,Straight
3903,nm0068260,Jamie Bell,1986-03-14,170.0,True,White,Male,
3905,nm0382402,Jean Heywood,1921-07-15,,True,,,
3907,nm0237237,Jamie Draven,1979-05-14,,True,,,
3909,nm0507207,Gary Lewis,"1958 in Glasgow, Strathclyde, Scotland, UK",168.0,True,White,Male,
3913,nm0910278,Julie Walters,1950-02-22,160.0,True,White,Female,Straight
3916,nm0362532,Charlie Hardwick,1960-11-03,,True,,,
3918,nm0001125,Benicio Del Toro,1967-02-19,188.0,True,Hispanic,Male,Straight
3921,nm0889846,Jacob Vargas,1971-08-18,171.0,True,Hispanic,Male,Straight
3923,nm0005398,Michael Saucedo,1970-07-11,175.0,True,,,
3925,nm0587401,Tomas Milian,1933-03-03,183.0,True,Hispanic,Male,Straight
3927,nm0947490,Jose Yenque,,185.0,True,,,
3929,nm0729256,Emilio Rivera,1961-02-24,180.0,True,,,
3931,nm0642259,Michael O'Neill,,188.0,True,,,
3941,nm0000140,Michael Douglas,1944-09-25,178.0,True,White,Male,Straight
3947,nm0172303,Eric Collins,,,True,,,
3949,nm0506699,James Lew,1952-09-06,175.0,True,,,
3951,nm0001497,Tobey Maguire,1975-06-27,172.0,True,White,Male,Straight
3955,nm0000531,Frances McDormand,1957-06-23,165.0,True,White,Female,Straight
3960,nm0000375,Robert Downey Jr.,1965-04-04,174.0,True,,,
3964,nm0005017,Katie Holmes,1978-12-18,175.0,True,White,Female,Straight
3966,nm0001800,Rip Torn,1931-02-06,178.0,True,White,Male,Straight
3969,nm0011037,Jane Adams,1918-08-07,160.0,True,,,
3979,nm0001796,Richard Thomas,1951-06-13,174.0,True,White,Male,Straight
3985,nm0876138,Alan Tudyk,1971-03-16,180.0,True,White,Male,Straight
3987,nm0097842,Philip Bosco,1930-09-26,188.0,True,White,Male,Straight
3993,nm0342732,George Grizzard,1928-04-01,,True,White,Male,Gay
3995,nm0084105,Kelly Bishop,1944-02-28,168.0,True,White,Female,Straight
3998,nm0000124,Jennifer Connelly,1970-12-12,169.0,True,White,Female,Straight
4002,nm0001626,Christopher Plummer,1929-12-13,179.0,True,White,Male,Straight
4020,nm0079273,Paul Bettany,1971-05-27,191.0,True,White,Male,Straight
4025,nm0004965,Adam Goldberg,1970-10-25,181.0,True,White,Male,Straight
4028,nm0524197,Josh Lucas,1971-06-20,182.0,True,White,Male,Straight
4031,nm0710829,Anthony Rapp,1971-10-26,173.0,True,White,Male,Bisexual
4033,nm0337020,Jason Gray-Stanford,1970-05-19,180.0,True,,,
4035,nm0002139,Judd Hirsch,1935-03-15,179.0,True,White,Male,Straight
4039,nm0671721,Austin Pendleton,1940-03-27,170.0,True,White,Male,
4042,nm1055187,Vivien Cardone,1993-04-14,161.0,True,,,
4044,nm0825692,Victor Steinbach,1944-01-01,,True,,,
4046,nm1092540,Tanya Clarke,1972-02-02,,True,,,
4048,nm0000651,Sissy Spacek,1949-12-25,160.0,True,,,
4055,nm0001763,Nick Stahl,1979-12-05,178.0,True,White,Male,Straight
4057,nm0000673,Marisa Tomei,1964-12-04,161.0,True,White,Female,Straight
4060,nm0544611,William Mapother,1965-04-17,185.0,True,White,Male,
4062,nm0922927,Celia Weston,1951-12-14,173.0,True,,,
4066,nm0000261,Karen Allen,1951-10-05,165.0,True,White,Female,Straight
4069,nm0002091,Michael Gambon,1940-10-19,183.0,True,White,Male,Straight
4073,nm0000218,Kristin Scott Thomas,1960-05-24,168.0,True,White,Female,Straight
4077,nm0751950,Camilla Rutherford,1976-09-20,168.0,True,,,
4079,nm0001097,Charles Dance,1946-10-10,191.0,True,White,Male,Straight
4083,nm0813893,Geraldine Somerville,1967-05-19,163.0,True,,,
4085,nm0390903,Tom Hollander,1967-08-25,165.0,True,White,Male,Straight
4091,nm0927846,Natasha Wightman,"1970 in Southampton, Hampshire, England, UK",173.0,True,,,
4093,nm0000562,Jeremy Northam,1961-12-01,188.0,True,White,Male,Straight
4095,nm0000837,Bob Balaban,1945-08-16,165.0,True,White,Male,Straight
4101,nm0928134,James Wilby,1958-02-20,188.0,True,White,Male,Straight
4104,nm0289114,Laurence Fox,1978-05-26,191.0,True,White,Male,Straight
4106,nm0285913,Trent Ford,1979-01-15,185.0,True,White,Male,
4108,nm0000202,Ryan Phillippe,1974-09-10,173.0,True,White,Male,Straight
4110,nm0424060,Scarlett Johansson,1984-11-22,160.0,True,White,Female,Straight
4116,nm0000605,Brad Renfro,1982-07-25,173.0,True,White,Male,Straight
4118,nm0001152,Illeana Douglas,1965-07-25,174.0,True,White,Female,Straight
4120,nm0006826,Stacey Travis,1964-08-29,173.0,True,,,
4122,nm0792156,Dave Sheridan,1969-03-10,183.0,True,,,
4124,nm0569710,Tom McGowan,"1921 in Bridgeport, Connecticut, USA",,True,White,Male,Straight
4130,nm0068484,Rini Bell,1981-03-21,,True,,,
4132,nm0862328,T.J. Thyne,1975-03-07,170.0,True,,,
4134,nm0000196,Mike Myers,1963-05-25,170.0,True,White,Male,Straight
4138,nm0000552,Eddie Murphy,1961-04-03,176.0,True,Black,Male,Matter
4141,nm0000139,Cameron Diaz,1972-08-30,174.0,True,White,Female,Straight
4146,nm0001475,John Lithgow,1945-10-19,193.0,True,White,Male,Straight
4149,nm0001993,Vincent Cassel,1966-11-23,187.0,True,White,Male,Straight
4152,nm0191906,Jim Cummings,1952-11-03,173.0,True,White,Male,
4156,nm0588082,Chris Miller,1942,,True,,,
4164,nm0970606,Cody Cameron,1970-10-12,,True,,,
4166,nm0293466,Kathleen Freeman,1919-02-17,173.0,True,White,Female,Lesbian
4168,nm0301704,Michael Galasso,1949-04-05,180.0,True,,,
4170,nm0971017,Christopher Knights,1972-10-18,,True,,,
4172,nm0971239,Simon J. Smith,,,True,,,
4174,nm0000358,Daniel Day-Lewis,1957-04-29,187.0,True,,,
4183,nm0000604,John C. Reilly,1965-05-24,187.0,True,White,Male,Straight
4192,nm0001794,Henry Thomas,1971-09-09,182.0,True,White,Male,Straight
4194,nm0322407,Brendan Gleeson,1955-03-29,185.0,True,White,Male,Straight
4197,nm0334318,Stephen Graham,1973-08-03,168.0,True,,,
4217,nm0550371,Eddie Marsan,1968-06-09,174.0,True,White,Male,Straight
4223,nm0566680,Alec McCowen,1925-05-26,178.0,True,White,Male,Gay
4227,nm0319142,Lawrence Gilliard Jr.,1971-09-22,176.0,True,,,
4229,nm0786806,Cara Seymour,1964-01-06,,True,,,
4234,nm0000173,Nicole Kidman,1967-06-20,180.0,True,White,Female,Straight
4236,nm0000194,Julianne Moore,1960-12-03,160.0,True,White,Female,Straight
4242,nm0226820,Stephen Dillane,1957-03-27,183.0,True,White,Male,Straight
4244,nm0001669,Miranda Richardson,1958-03-03,165.0,True,White,Female,
4247,nm1203457,Lyndsey Marshal,1978-06-16,,True,,,
4249,nm0060221,Linda Bassett,1950-02-04,,True,,,
4251,nm0183469,Christian Coulson,1978-10-03,175.0,True,White,Male,
4253,nm0191410,Michael Culkin,,,True,,,
4255,nm0001057,Toni Collette,1972-11-01,173.0,True,White,Female,Straight
4261,nm0004875,Taye Diggs,1971-01-02,178.0,True,Black,Male,Straight
4263,nm0766761,Cliff Saunders,,169.0,True,,,
4265,nm0001876,Catherine Zeta-Jones,1969-09-25,170.0,True,,,
4267,nm0922035,Dominic West,1969-10-15,183.0,True,White,Male,Straight
4269,nm0247720,Jayne Eastwood,1946-12-17,168.0,True,,,
4271,nm0064098,Bruce Beaton,,,True,,,
4273,nm0272173,Colm Feore,1958-08-22,182.0,True,White,Male,Straight
4276,nm0809727,Rob Smith,,,True,,,
4278,nm0000576,Sean Penn,1960-08-17,173.0,True,White,Male,Straight
4284,nm0000209,Tim Robbins,1958-10-16,196.0,True,White,Male,Straight
4289,nm0001315,Marcia Gay Harden,1959-08-14,164.0,True,White,Female,Straight
4291,nm0152430,Kevin Chapman,,170.0,True,White,Male,Straight
4293,nm0347509,Tom Guiry,1981-10-12,173.0,True,White,Male,Straight
4295,nm0002536,Emmy Rossum,1986-09-12,173.0,True,White,Female,Straight
4297,nm0004829,Spencer Treat Clark,1987-09-24,183.0,True,White,Male,
4300,nm0906301,Robert Wahlberg,1967-12-18,178.0,True,,,
4306,nm0641266,Jenny O'Hara,1942-02-24,168.0,True,White,Female,Straight
4308,nm0231283,John Doman,1945-01-09,191.0,True,White,Male,Straight
4310,nm1423738,Chris Ambrose,,,True,,,
4312,nm1242688,Josh Hutcherson,1992-10-12,165.0,True,White,Male,
4315,nm1307735,Daniel Tay,1991-12-17,,True,,,
4317,nm0316079,Paul Giamatti,1967-06-06,175.0,True,White,Male,Straight
4324,nm0670688,Harvey Pekar,1939-10-08,,True,White,Male,Straight
4326,nm0075849,Shari Springer Berman,1963-07-13,,True,,,
4328,nm0113072,Barbara Brown,1901-10-18,,True,,,
4331,nm0387773,Danny Hoch,1970-11-23,,True,,,
4333,nm0881672,James Urbaniak,1963-09-17,178.0,True,White,Male,Straight
4335,nm1796730,Xolani Mali,,,True,,,
4337,nm0434444,Hakeem Kae-Kazim,1962-10-01,182.0,True,,,
4339,nm0450961,Tony Kgoroge,,,True,,,
4341,nm0000560,Nick Nolte,1941-02-08,185.0,True,White,Male,Straight
4345,nm0596350,Fana Mokoena,1971-05-13,178.0,True,,,
4347,nm0645683,Sophie Okonedo,1968-08-11,173.0,True,,,
4349,nm0452009,Leleti Khumalo,1970-03-30,,True,,,
4351,nm0000295,Kate Beckinsale,1973-07-26,170.0,True,White,Female,Straight
4353,nm0000285,Alec Baldwin,1958-04-03,183.0,True,White,Male,Straight
4360,nm0396812,Danny Huston,1962-05-14,187.0,True,White,Male,Straight
4363,nm0000179,Jude Law,1972-12-29,178.0,True,White,Male,Straight
4367,nm0004395,Adam Scott,1973-04-03,175.0,True,White,Male,Straight
4369,nm0743671,Matt Ross,1970-01-03,184.0,True,White,Male,
4373,nm0307726,Kelli Garner,1984-04-11,168.0,True,White,Female,
4376,nm0175814,Frances Conroy,1953-03-15,170.0,True,White,Female,Straight
4381,nm0000653,Brent Spiner,1949-02-02,178.0,True,White,Male,Straight
4383,nm0000142,Clint Eastwood,1930-05-31,193.0,True,White,Male,Straight
4387,nm0005476,Hilary Swank,1974-07-30,168.0,True,White,Female,Straight
4389,nm0059431,Jay Baruchel,1982-04-09,183.0,True,White,Male,Straight
4391,nm1591496,Mike Colter,1976-08-26,191.0,True,,,
4393,nm0639928,Brían F. O'Byrne,1967-05-16,188.0,True,,,
4395,nm1107001,Anthony Mackie,1978-09-23,178.0,True,Black,Male,
4397,nm0553269,Margo Martindale,1951-07-18,166.0,True,White,Female,Straight
4400,nm0671567,Michael Peña,1976-01-13,170.0,True,,,
4403,nm0553468,Benito Martinez,1971-06-28,178.0,True,Hispanic,Male,
4405,nm0534398,Bruce MacVittie,1956-10-14,,True,,,
4407,nm0195311,Joe D'Angerio,1949-02-10,,True,,,
4409,nm0004937,Jamie Foxx,1967-12-13,175.0,True,Black,Male,Straight
4413,nm0913488,Kerry Washington,1977-01-31,163.0,True,Black,Female,Straight
4417,nm0694066,Clifton Powell,1956-03-16,173.0,True,Black,Male,Straight
4419,nm0502015,Harry Lennix,1964-11-16,193.0,True,Black,Male,Straight
4421,nm0940158,Bokeem Woodbine,1973-04-13,183.0,True,,,
4423,nm0254712,Aunjanue Ellis,1969-02-21,166.0,True,Black,Female,
4425,nm0035664,Curtis Armstrong,1953-11-27,163.0,True,White,Male,Straight
4427,nm0771493,Richard Schiff,1955-05-27,178.0,True,White,Male,Straight
4429,nm0005478,Larenz Tate,1975-09-08,171.0,True,Black,Male,Straight
4431,nm0005024,Terrence Howard,1969-03-11,184.0,True,Black,Male,Straight
4433,nm0472710,David Krumholtz,1978-05-15,170.0,True,White,Male,
4435,nm0682495,Wendell Pierce,1963-12-08,173.0,True,Black,Male,
4437,nm0001099,Jeff Daniels,1955-02-19,190.0,True,White,Male,Straight
4442,nm0552897,Peter Martin,,,True,,,
4446,nm1275882,Jeff Hamilton,,,True,,,
4448,nm0004883,Tate Donovan,1963-09-25,183.0,True,White,Male,Straight
4452,nm0224703,Reed Diamond,1967-07-20,185.0,True,White,Male,Straight
4455,nm0165101,Patricia Clarkson,1959-12-29,165.0,True,White,Female,Straight
4460,nm0051509,Eric Bana,1968-08-09,189.0,True,White,Male,Straight
4462,nm0185819,Daniel Craig,1968-03-02,178.0,True,White,Male,Straight
4464,nm0001354,Ciarán Hinds,1953-02-09,183.0,True,,,
4467,nm0440913,Mathieu Kassovitz,1967-08-03,177.0,True,,,
4469,nm0957193,Hanns Zischler,1947-06-18,181.0,True,,,
4471,nm0957909,Ayelet Zurer,1969-06-28,169.0,True,,,
4473,nm0021734,Gila Almagor,1939-07-22,,True,,,
4475,nm0003909,Michael Lonsdale,1931-05-24,185.0,True,White,Male,
4477,nm0023832,Mathieu Amalric,1965-10-25,168.0,True,,,
4479,nm0001953,Moritz Bleibtreu,1971-08-13,173.0,True,,,
4481,nm0116254,Valeria Bruni Tedeschi,1964-11-16,171.0,True,,,
4483,nm0000888,Meret Becker,1969-01-15,167.0,True,,,
4485,nm0189887,Marie-Josée Croze,1970-02-23,168.0,True,,,
4487,nm0040939,Yvan Attal,1965-01-04,169.0,True,,,
4489,nm0001557,Viggo Mortensen,1958-10-20,180.0,True,White,Male,Straight
4492,nm0004742,Maria Bello,1967-04-18,165.0,True,White,Female,Bisexual
4494,nm1525948,Ashton Holmes,1978-02-17,174.0,True,White,Male,
4496,nm0534132,Peter MacNeill,,186.0,True,White,Male,
4498,nm0565569,Stephen McHattie,1947-02-03,182.0,True,White,Male,Straight
4500,nm0117374,Greg Bryk,"1972 in Winnipeg, Manitoba, Canada",185.0,True,White,Male,Straight
4502,nm0772704,Kyle Schmid,1984-08-03,178.0,True,White,Male,
4504,nm0703499,Gerry Quigley,,,True,,,
4506,nm0222593,Aidan Devine,,,True,,,
4508,nm0531628,Bill MacDonald,,,True,,,
4510,nm0001667,Jonathan Rhys Meyers,1977-07-27,177.0,True,,,
4512,nm0035602,Alexander Armstrong,1970-03-02,181.0,True,,,
4514,nm0443373,Paul Kaye,"1965 in Clapham, London, England, UK",183.0,True,,,
4516,nm0328828,Matthew Goode,1978-04-03,188.0,True,White,Male,
4520,nm0004051,Brian Cox,1946-06-01,169.0,True,White,Male,Straight
4529,nm0934362,Penelope Wilton,1946-06-03,,True,White,Female,Straight
4531,nm0309693,Mark Gatiss,1966-10-17,186.0,True,White,Male,Gay
